animal_ID,treatment_odor,larvae_length_mm,minutes_past_L,starved,sex,median_conc,median_speed,time_move,time_wall,bins_per_distance,discovery_time,cd_move,cd_speed,c_speed,cd_turn,c_turn
170802-04-top,naive_100ul_left_indole_100uM,5.6,290,1day,m,27.33866666666667,0.699111821907581,0.5275152862701501,0.39021678710394664,0.338147841848016,101.5,0.010676156583629894,-0.058677635991258636,-0.0769162131174479,-0.09527307731279766,-0.00622036741108567
170802-05-bottom,naive_100ul_left_indole_100uM,6.1,320,1day,m,19.034583333333334,0.5759629252826304,0.42157953281423804,0.6017797552836485,0.4147244291922381,57.5,0.0,-0.00782730615809446,0.11673161746969163,-0.06310679611650488,-0.09041972794064163
170802-05-top,naive_100ul_left_indole_100uM,5.7,320,1day,f,21.143249999999995,0.4968191182527495,0.6045606229143493,0.2914349276974416,0.4306659877309528,179.5,0.03345724907063197,-0.09437013253662851,0.018432865596209047,-0.06912008854454899,0.025199878554802102
170802-06-top,naive_100ul_left_indole_100uM,6.3,355,1day,f,11.029000000000002,0.3773350059346566,0.3583750695603784,0.41680578742348356,0.6055366348600455,312.5,-0.016666666666666666,-0.038600065192375355,0.022692391142615176,-0.14073353709363712,-0.14725484921844645
170802-07-bottom,naive_100ul_left_indole_100uM,6.4,387,1day,f,6.866958333333335,0.6561701794746666,0.346496106785317,0.6473859844271412,0.40607394583967077,257.5,-0.03903903903903904,0.00012917159754477492,-0.07643110438253375,0.029588150289017345,-0.012937595129375923
170802-07-top,naive_100ul_left_indole_100uM,6.5,387,1day,f,10.759166666666669,0.6382779144508487,0.646273637374861,0.5150166852057843,0.3046453884899707,1.5,0.058419243986254296,-0.08234557476722404,-0.13371145108585802,-0.07268461465541759,0.04504509624510533
170802-08-top,naive_100ul_left_indole_100uM,5.8,425,1day,f,24.004583333333336,1.2008107892225275,0.7953281423804227,0.3448275862068966,0.18860073201372338,54.5,-0.04033092037228542,0.0652638621744599,-0.3641607286791746,-0.10337543703297453,0.16132907699172755
171011-01-bottom,naive_100ul_left_o-cresol_100uM,5.4,360,1day,f,12.912,0.6254584390464029,0.5308504724847137,0.3624235686492496,0.43468164925864194,1.0,-0.007352941176470588,0.009104703582458407,-0.020529358163040468,0.04241686942416867,-0.031244425946845733
171011-01-top,naive_100ul_left_o-cresol_100uM,6.6,360,1day,f,9.9285,0.9434511513624286,0.7579298831385642,0.5876460767946577,0.20299085482073875,202.5,-0.014120667522464698,0.19645881808616994,-0.16888072954945943,-0.05198444092827004,0.029517592740009535
171011-02-bottom,naive_100ul_left_o-cresol_100uM,7.2,396,1day,f,9.641625,0.3365144621048407,0.5255839822024472,0.5450500556173526,0.524076472355235,22.5,-0.04927536231884058,-0.02084334145878719,-0.005146969188598527,0.03897722678884241,0.10310755108603509
171011-02-top,naive_100ul_left_o-cresol_100uM,6.8,396,1day,f,8.618833333333333,0.779604787545213,0.7513904338153504,0.5272525027808677,0.21718971517682945,1.0,-0.001430615164520744,0.021633874040744017,-0.12415901507731197,-0.08476463364715514,0.16299723068108268
171011-03-bottom,naive_100ul_left_o-cresol_100uM,6.3,433,1day,m,60.22695833333333,0.4346783162201035,0.3331479421579533,0.5361512791991101,0.4394669874338269,181.0,-0.05181347150259067,0.07072635958908752,-0.062315095651407415,0.056367600742953994,0.045348837209302384
171011-03-top,naive_100ul_left_o-cresol_100uM,5.5,433,1day,m,11.533333333333333,0.5171973117081433,0.4413563090605892,0.4680377987770984,0.43143611938089016,18.5,-0.01092896174863388,0.0007183353228054079,-0.06589275236733017,0.009437061370763,0.014538256774281666
171011-04-bottom,naive_100ul_left_o-cresol_100uM,6.1,470,1day,m,2.3440000000000003,0.4906131006289214,0.05336297943301834,0.8104502501389661,0.8301623148844941,900.0,-0.26666666666666666,-0.032832997386651464,-0.4906131006289214,-0.1770334928229665,-0.53125
171011-04-top,naive_100ul_left_o-cresol_100uM,7.1,470,1day,f,35.71191666666667,0.39435036506894344,0.7519466073414905,0.4688542825361513,0.33469597106943183,82.5,0.012345679012345678,-0.0044008950800902835,-0.0118569858087329,-0.04376693766937667,0.05783928223444834
171012-01-bottom,naive_100ul_left_o-cresol_100uM,6.4,119,1day,m,6.6975,0.5128160375007748,0.4877641824249166,0.5,0.44051765576600316,27.0,-0.017964071856287425,-0.027550359404932,-0.06370340938402475,0.05573888091822088,-0.022517679663608625
171012-01-top,naive_100ul_left_o-cresol_100uM,5.3,119,1day,f,7.227874999999999,0.5742033507705552,0.728587319243604,0.3181312569521691,0.403328496130415,294.0,0.0,-0.06789063860023148,0.031586447820987296,-0.07203389830508472,-0.011585365853658547
171012-02-bottom,naive_100ul_left_o-cresol_100uM,6.8,155,1day,f,29.841666666666665,0.4745383217977364,0.489432703003337,0.474972191323693,0.44004142675400515,231.0,0.004464285714285714,0.009718388131610967,-0.1111893484951792,-0.04490284005979073,0.10317695595246912
171012-02-top,naive_100ul_left_o-cresol_100uM,5.2,155,1day,m,22.78633333333333,0.6467077499965114,0.6813125695216907,0.24082313681868742,0.388968226217269,8.0,-0.035398230088495575,-0.04399574281892482,-0.1147896485890737,-0.04971379283305888,0.07536688356638521
171012-03-bottom,naive_100ul_left_o-cresol_100uM,5.9,192,1day,f,20.998166666666663,0.6135769828781786,0.646273637374861,0.389321468298109,0.3552160462967856,1.0,0.01928374655647383,-0.03803058440235674,-0.07654593534078213,-0.08231096264804127,0.09044484302345146
171012-03-top,naive_100ul_left_o-cresol_100uM,6.6,192,1day,f,10.349333333333334,1.2908995221279378,0.6012235817575083,0.6440489432703004,0.1651474874329387,126.5,-0.013782542113323124,0.004349932867258932,-0.3133185129911493,-0.05098421872361186,0.10717719842522544
171012-04-top,naive_100ul_left_o-cresol_100uM,5.7,228,1day,m,10.20025,0.5648547307111963,0.6301446051167965,0.2436040044493882,0.3720447370254921,178.0,0.016597510373443983,-0.06137232876813126,-0.05915934158788716,0.01314044605183845,-0.02582816261485782
171012-05-top,naive_100ul_left_o-cresol_100uM,5.7,265,1day,m,1.073125,0.40145122908710873,0.3364849833147942,0.37263626251390436,0.47748372550037077,793.5,-0.02608695652173913,-0.023470378390066382,0.3266388325780882,-0.028147699757869238,0.13103392041748207
171012-06-bottom,naive_100ul_left_o-cresol_100uM,7.0,303,1day,f,10.997666666666667,0.45003729245614876,0.5998887033945465,0.2915971062882582,0.41634765009714064,142.5,-0.010482180293501049,-0.06087487830601934,-0.04944429340230527,-0.062187917575075635,-0.07386917188587333
171012-06-top,naive_100ul_left_o-cresol_100uM,6.5,303,1day,m,31.526,0.4840401644903555,0.5630906058921623,0.5697609783212896,0.42723422738886985,1.0,0.03546099290780142,-0.10375262473434071,-0.13482968529908695,-0.10470386784850927,0.10106181266590819
171012-07-bottom,naive_100ul_left_o-cresol_100uM,6.4,340,1day,f,8.475875,0.5322559380762711,0.6707452725250278,0.38487208008898777,0.36278022597331216,52.5,0.015267175572519083,0.004811771303658063,0.052557753433487786,0.01678615142507428,-0.03648775894538603
171012-07-top,naive_100ul_left_o-cresol_100uM,5.8,340,1day,m,11.124083333333333,0.5370060535646456,0.6991101223581757,0.44438264738598443,0.3754889907003036,188.0,0.08783783783783784,-0.08586839614204045,-0.010001370899610063,-0.09852772026685075,0.051536381514257656
171012-08-top,naive_100ul_left_o-cresol_100uM,6.0,377,1day,m,12.340166666666669,0.7096551694783263,0.600111234705228,0.40656284760845385,0.32743094719318694,224.5,-0.02348993288590604,0.036112826372670215,0.1124728537588644,-0.08242915892062419,-0.023917662682602925
171012-09-bottom,naive_100ul_left_o-cresol_100uM,5.5,415,1day,m,20.557499999999997,0.6967249531870727,0.42436040044493883,0.3081201334816463,0.42481674790356583,1.0,-0.04081632653061224,0.04448973559493974,-0.14903375391136908,-0.04338756779307468,0.022844955857553806
171012-09-top,naive_100ul_left_o-cresol_100uM,5.8,415,1day,m,23.411458333333336,0.5600071640096306,0.6774193548387096,0.5873192436040044,0.396471451416263,1.0,0.018518518518518517,-0.04524460124953433,-0.1562574486391548,-0.10874785591766722,0.10954157782515994
171012-10-bottom,naive_100ul_left_o-cresol_100uM,5.4,451,1day,m,46.622499999999995,0.5834224998207297,0.42602892102335926,0.43270300333704115,0.48643415288326125,24.5,-0.04329004329004329,-0.0033942181713804143,-0.09233677464129453,0.06280392782711552,0.013101003113109633
171012-10-top,naive_100ul_left_o-cresol_100uM,6.2,451,1day,m,31.638541666666665,0.5546247670152709,0.5689655172413793,0.37764182424916576,0.41195482286208573,24.5,-0.020484171322160148,-0.0737448902052662,-0.1581590564483754,-0.12250562016041744,0.1756579531223808
180523-01-bottom,naive_100ul_left_quinine_10mM,4.9,75,1day,m,1.906,0.6436860628302896,0.1311839911061701,0.6075597554196775,0.5033508595834447,185.5,-0.03614457831325301,-0.017282980691377903,0.23596035373853164,-0.1133720930232558,-0.05897051474262871
180523-01-top,naive_100ul_left_quinine_10mM,4.8,75,1day,m,2.8266666666666667,0.8327395694308913,0.3390772651473041,0.45247359644246804,0.352026183979365,35.5,0.034482758620689655,-0.07483584709150026,0.6629606961172723,-0.08571428571428569,-0.09030197444831595
180523-02-bottom,naive_100ul_left_quinine_10mM,4.8,110,1day,m,1.854,0.7500072552506754,0.4013340744858255,0.377431906614786,0.2945840966043087,47.5,-0.009615384615384616,-0.0777877566566596,0.5109131325148679,0.025520110957004183,-0.03884503531366851
180523-02-top,naive_100ul_left_quinine_10mM,6.1,110,1day,f,1.328125,0.4761222970420434,0.3086763070077864,0.8598442714126807,0.33115810500550824,17.0,-0.1111111111111111,0.03342437740532178,0.6228273789232889,-0.1733333333333334,-0.04575848957650447
180523-03-bottom,naive_100ul_left_quinine_10mM,5.6,145,1day,f,6.984958333333332,0.9641637808333776,0.4922135706340378,0.5038932146829811,0.2666804529616998,52.5,-0.004545454545454545,0.07295600821543213,0.2519113215390847,-0.043058740883076096,0.06715844475180571
180523-03-top,naive_100ul_left_quinine_10mM,5.0,145,1day,f,3.0709583333333335,0.5779785733501189,0.4421579532814238,0.7525027808676307,0.30961293848639865,98.0,-0.027932960893854747,-0.31750516323381706,0.4370500091102598,-0.11231884057971014,-0.11502855563743558
180523-04-bottom,naive_100ul_left_quinine_10mM,6.0,181,1day,f,1.7226666666666666,0.8136683276433887,0.37131739855475265,0.6737076153418566,0.21564060326312637,8.5,0.06620209059233449,-0.40221604618298,0.7278522616532256,-0.07252950931616425,0.03684885437081126
180523-04-top,naive_100ul_left_quinine_10mM,5.6,181,1day,m,1.8311666666666664,0.7976795033326961,0.5611790878754171,0.7419354838709677,0.20472271360695363,2.0,0.010526315789473684,-0.2973589977641655,0.9379382237189259,-0.08274231678486998,-0.02864653910781073
180524-01-bottom,naive_100ul_left_quinine_10mM,6.2,90,1day,f,2.719,0.49948793567397576,0.349082823790995,0.6281267370761534,0.377926898959142,3.5,-0.026737967914438502,-0.07486293548718725,0.4745639478097199,-0.136790293040293,0.08155218925088192
180524-01-top,naive_100ul_left_quinine_10mM,5.1,90,1day,f,3.920708333333333,0.7532133007935063,0.12625139043381536,0.6501668520578421,0.4803072576432525,689.5,-0.17391304347826086,0.07499675227856129,0.6625459955218322,0.03508771929824561,-0.07871148459383753
180524-02-top,naive_100ul_left_quinine_10mM,6.2,125,1day,f,1.5390416666666666,0.8199877144624366,0.18131256952169078,0.7780867630700778,0.3138061709483961,208.0,-0.016129032258064516,-0.20330667953571258,0.44932783907232565,-0.11813687223523289,0.07370246500681282
180524-03-bottom,naive_100ul_left_quinine_10mM,5.9,266,1day,f,1.3804166666666666,0.5092663748233491,0.22691879866518352,0.7363737486095662,0.4183546412184621,135.0,0.04201680672268908,-0.0679698145262666,0.5338948432343427,-0.09705715902659873,-0.06765820939049288
180524-03-top,naive_100ul_left_quinine_10mM,5.9,266,1day,f,3.523333333333333,0.6212781503646941,0.3818788215675375,0.697609783212896,0.3372010453884684,5.5,-0.043478260869565216,-0.023209689016623347,0.3554887669445346,-0.05744949494949497,0.06682500269890967
180524-04-bottom,naive_100ul_left_quinine_10mM,5.6,360,1day,m,10.9835,0.7826753881590603,0.37263626251390436,0.43770856507230255,0.3806620185206698,27.5,-0.024930747922437674,0.14031525215049534,0.5979789405622048,-0.04910933660933664,-0.09110105580693817
180524-04-top,naive_100ul_left_quinine_10mM,6.3,360,1day,f,2.664,0.6671485772226263,0.1000555864369094,0.8710394663702057,0.45915753137921883,111.5,-0.05263157894736842,-0.05362807766216526,0.19457835871600881,0.125,-0.02941176470588236
180524-05-bottom,naive_100ul_left_quinine_10mM,5.4,395,1day,m,11.346666666666668,1.7325156737899674,0.7814238042269188,0.4510567296996663,0.1379749691242785,4.0,-0.0069605568445475635,0.027476146401168133,0.01075543157204728,0.0015073861923424747,0.0791374144792738
180524-05-top,naive_100ul_left_quinine_10mM,6.2,395,1day,m,1.7139166666666665,0.6545453863092353,0.6662958843159066,0.4983314794215795,0.22595334812717546,398.5,0.029787234042553193,0.0064391364260620865,0.8811559106994918,-0.13078149920255183,-0.17789384402482034
180524-06-bottom,naive_100ul_left_quinine_10mM,5.9,430,1day,f,3.9562916666666665,2.010764390528753,0.5745272525027809,0.5083426028921023,0.12536563778161333,38.5,0.044585987261146494,-0.382578171102808,0.3915773078911602,0.024105691056910572,0.09983660130718952
