A_treatment_odor,A_larvae_length_mm,A_minutes_past_L,A_starved,A_sex,A_median_conc,A_median_speed,A_time_move,A_time_wall,A_bins_per_distance,A_discovery_time,A_cd_move,A_cd_speed,A_c_speed,A_cd_turn,A_c_turn,E_median_conc,E_median_speed,E_time_move,E_time_wall,E_bins_per_distance,E_discovery_time,E_cd_move,E_cd_speed,E_c_speed,E_cd_turn,E_c_turn,median_conc_diff,c_speed_diff,c_turn_diff,cd_turn_diff,cd_move_diff,cd_speed_diff,discovery_time_diff,stimulus
naive_100ul_left_quinine_10mM,6.9,320,no,m,18.146166666666673,0.7864548579162121,0.4226918798665184,0.4388209121245829,0.3084994560095589,77.0,0.008438818565400843,0.14634707765885435,-0.12751763875427544,-0.1008101130597347,0.07017543859649122,6.926583333333332,1.4313411672799998,0.6612903225806451,0.6418242491657397,0.1466638922783848,132.5,0.056022408963585436,-0.20202093312625968,0.2349583431742015,-0.03090146321498005,0.0909099916769054,-11.21958333333334,0.36247598192847696,0.020734553080414175,0.06990864984475463,0.047583590398184585,-0.34836801078511404,55.5,Aversive
naive_100ul_left_food_05percent,5.7,395,no,m,25.6825,0.6859738536311091,0.3804226918798665,0.5066740823136818,0.3097597401534808,1.0,-0.08985507246376813,-0.04524197724987833,-0.023701791460946087,0.007589104214663246,0.03774519875753879,18.862875000000006,0.7521416445511867,0.5016685205784205,0.39488320355951056,0.2931406176974356,112.5,0.018480492813141684,-0.08387470403162434,-0.1943193189901069,-0.0286475907679849,0.043491642799127934,-6.819624999999995,-0.17061752752916082,0.005746444041589145,-0.036236694982648136,0.1083355652769098,-0.038632726781746014,111.5,Neutral
naive_100ul_left_food_05percent,5.6,430,no,f,21.8245,0.6140119101032202,0.3364849833147942,0.4466073414905449,0.3974303141456906,219.5,-0.06711409395973154,-0.0922933560633058,-0.0654944993019182,-0.11275507895570334,0.0940080971659919,22.93783333333333,0.7184199599492017,0.5812013348164627,0.3698553948832036,0.3006368195462093,38.0,0.004651162790697674,0.11701031141377873,-0.2985219703047484,-0.09440983039113876,0.002304848086793654,1.1133333333333295,-0.23302747100283025,-0.09170324907919823,0.018345248564564584,0.07176525675042922,0.2093036674770845,-181.5,Neutral
naive_100ul_left_food_05percent,5.5,470,no,f,31.3675,1.5538955232347755,0.4641068447412354,0.5203116304952699,0.19249807157637208,1.5,-0.05348460291734198,0.17447369279544356,-0.6462346917384638,-0.05649104320337195,0.06488470574793087,26.85958333333333,1.6291298080732686,0.6974416017797553,0.5055617352614016,0.14287822326572872,39.0,0.01164021164021164,0.04116682869551114,-0.5951219472470541,-0.015244639961294826,0.0472461635484549,-4.50791666666667,0.05111274449140968,-0.017638542199475967,0.041246403242077116,0.06512481455755363,-0.13330686409993242,37.5,Neutral
naive_100ul_left_food_05percent,6.6,470,no,f,25.952,0.7066964642864387,0.4051196438508626,0.6716750139120757,0.2658870560053443,90.5,-0.0825242718446602,0.25337298480344805,0.10775541689186707,-0.0971599402092676,0.12638142620232173,8.308833333333332,0.8915268453825427,0.6353529738743746,0.6714841578654808,0.18089370327806412,46.0,0.05593451568894952,-0.36474679551833655,-0.4746773424605229,-0.012434466998252458,0.06476852293108976,-17.643166666666666,-0.5824327593523899,-0.06161290327123198,0.08472547321101515,0.1384587875336097,-0.6181197803217846,-44.5,Neutral
naive_100ul_left_food_05percent,6.6,352,no,m,2.396041666666666,0.3962276116440037,0.16407119021134595,0.9110122358175752,0.5076561395282753,900.0,-0.15384615384615385,-0.09757751557653847,-0.3962276116440037,0.10303030303030304,-0.6474576271186441,5.255416666666667,0.48324147804846296,0.5784204671857621,0.7880978865406006,0.34246368095075985,295.5,0.07623318385650224,0.0017447782535207068,-0.14201543726777122,-0.023017799352750785,0.06124476219124031,2.8593750000000013,0.2542121743762325,0.7087023893098844,-0.12604810238305386,0.2300793377026561,0.09932229383005918,-604.5,Neutral
naive_100ul_left_food_05percent,6.3,352,no,f,1.35075,0.5039663649931411,0.23804226918798665,0.7113459399332592,0.4026803057742071,41.5,0.04651162790697674,-0.1708523588963895,0.09997385688934557,-0.17452574525745262,0.1580306698950767,36.29,0.39222456242432224,0.6153418565869928,0.6586992773763202,0.3827939516602265,232.5,0.06177606177606178,-0.0023540071283438824,-0.09214660826952203,0.014021698466142872,0.03796810245515342,34.93925,-0.1921204651588676,-0.12006256743992327,0.1885474437235955,0.015264433869085041,0.16849835176804562,191.0,Neutral
naive_100ul_left_food_05percent,6.1,387,no,m,22.141291666666664,0.5512353284794554,0.31590656284760843,0.4304783092324805,0.5613636200979863,232.5,0.02803738317757009,0.08461203602324452,-0.09685376510903926,-0.03041958041958048,0.06422782700901307,24.08895833333333,0.5388258645227793,0.5667408231368187,0.6585094549499444,0.35554258558757923,57.5,-0.02180685358255452,0.009665340943578071,-0.2267208470598691,0.11876650613639896,0.06955597248280182,1.9476666666666704,-0.12986708195082985,0.005328145473788751,0.14918608655597942,-0.04984423676012461,-0.07494669507966645,-175.0,Neutral
naive_100ul_left_food_05percent,6.5,387,no,f,19.00895833333333,0.6419354788237345,0.7452725250278087,0.3186874304783092,0.3289917084797304,1.0,-0.006858710562414266,-0.0073480123630407235,-0.10277704180115976,-0.12680084905234318,0.07679385778356873,47.72820833333333,0.4931136031546609,0.6129032258064516,0.38487208008898777,0.29386584772469104,1.0,-0.024213075060532687,-0.004277132110085957,-0.11001033325377224,-0.05818653244871502,-0.050928991996731454,28.71925,-0.007233291452612478,-0.12772284978030018,0.06861431660362816,-0.017354364498118422,0.0030708802529547663,0.0,Neutral
naive_100ul_left_food_05percent,7.5,422,no,f,18.911583333333333,0.47641937129747397,0.521134593993326,0.5639599555061179,0.36205988663124616,24.5,0.03890160183066362,-0.0325920521704427,-0.01601682252729619,-0.05055590518145581,0.06486995624696157,36.05066666666667,0.38804234596715736,0.5975541967759866,0.8293496386881601,0.3041625659139038,44.0,-0.03481012658227848,0.07748495702489022,-0.04365884942113762,0.10282247957086277,0.09822222222222217,17.13908333333334,-0.027642026893841428,0.0333522659752606,0.15337838475231858,-0.0737117284129421,0.11007700919533292,19.5,Neutral
naive_100ul_left_food_05percent,7.6,422,no,f,22.36683333333333,0.5540527006704792,0.7152391546162402,0.6290322580645161,0.3155140973978318,10.5,0.0054794520547945215,-0.001009734283335284,-0.02547031672184008,-0.012047650145247337,0.01174111402671757,30.453625,0.5469631404850027,0.8303670745272526,0.6557285873192435,0.2421337942677563,13.5,0.03389830508474576,0.0006607736409034447,-0.08597202249797026,-0.059210526315789484,-0.02867779626932948,8.08679166666667,-0.06050170577613018,-0.04041891029604705,-0.04716287617054215,0.028418853029951237,0.0016705079242387286,3.0,Neutral
naive_100ul_left_quinine_10mM,6.7,311,no,f,8.564583333333333,0.617288767688857,0.5597554196775987,0.5530850472484714,0.34352105583777204,1.0,0.0,-0.04693565332568817,-0.00017717590398846905,0.03349282296650718,-0.029656906416424163,4.934,1.2642273149643468,0.6559199555308505,0.6192329071706504,0.16506194878181976,32.5,-0.013927576601671307,0.07809723558257486,0.06583165042412409,-0.015614329173651216,-0.0044308632543926816,-3.630583333333333,0.06600882632811256,0.025226043162031482,-0.049107152140158386,-0.013927576601671307,0.12503288890826306,31.5,Aversive
naive_100ul_left_quinine_10mM,6.8,311,no,f,13.278666666666664,1.1789428178019603,0.7153974430239022,0.6209005002779322,0.17314111767672638,44.5,-0.03937007874015748,0.18773686289023228,-0.06772812728258049,-0.027901970524921327,0.1412426079921263,9.6995,1.1089556635090625,0.7762938230383973,0.7529215358931552,0.15332293083735254,6.0,0.014569536423841059,-0.0920012860005346,0.0283353483879798,-0.0948089502793453,0.09955130690765784,-3.5791666666666635,0.09606347567056027,-0.04169130108446845,-0.06690697975442397,0.05393961516399854,-0.2797381488907669,-38.5,Aversive
naive_100ul_left_quinine_10mM,5.9,350,no,m,47.20112500000001,1.4299435862398877,0.27808676307007785,0.6129032258064516,0.19722239498128447,1.0,0.008130081300813009,0.09399501687386724,-0.5010737728992918,-0.006522122333862179,0.040075266234286144,5.31625,2.1582316421810823,0.7048360200111173,0.7103946637020567,0.10545182829986124,46.5,-0.025510204081632654,-0.0012905412599812929,0.01228105866568452,-0.031752233596415824,0.07531538072579708,-41.88487500000001,0.5133548315649763,0.03524011449151093,-0.025230111262553645,-0.033640285382445664,-0.09528555813384854,45.5,Aversive
naive_100ul_left_quinine_10mM,5.0,388,no,f,21.90125,1.2259524423224892,0.521134593993326,0.31590656284760843,0.230490499349682,1.0,-0.031141868512110725,-0.10329212539533936,0.09437199421958442,-0.04012464046021097,-0.026212906264719726,18.11325,1.4936246139350495,0.6729699666295884,0.3887652947719689,0.1465450062478544,1.0,-0.043580683156654886,0.372246007660713,-0.4982499424603415,-0.06931023362875155,-0.0129358450399355,-3.788,-0.5926219366799259,0.013277061224784227,-0.02918559316854058,-0.012438814644544159,0.4755381330560524,0.0,Aversive
naive_100ul_left_quinine_10mM,6.4,388,no,f,33.74358333333333,1.0068183620165758,0.3720800889877642,0.5422691879866518,0.2423787596967599,1.0,-0.004347826086956522,0.08799791424553738,-0.4026145151386668,-0.01801546343031063,0.15512015325298867,30.07458333333333,1.2541743748311551,0.6890989988876529,0.7486095661846496,0.14204862110305214,1.0,-0.049576783555018135,0.13980271316941886,-0.37935616530179,-0.052080768283673966,0.1488553208931655,-3.669000000000004,0.0232583498368768,-0.006264832359823168,-0.034065304853363336,-0.04522895746806161,0.051804798923881484,0.0,Aversive
naive_100ul_left_indole_100uM,6.4,428,no,m,27.57754166666667,1.1520241207566555,0.4327030033370412,0.6190211345939933,0.22349662091561667,93.5,-0.0017452006980802793,-0.0466858780860826,-0.22140291100146128,-0.01288954947491533,0.07216291024120207,25.93825,0.6183344908872586,0.5283648498331479,0.6151279199110122,0.3708809339419568,72.5,0.011320754716981131,0.003883782753234422,0.017666708816669208,0.0567676882761764,-0.10599078341013823,-1.6392916666666686,0.2390696198181305,-0.17815369365134032,0.06965723775109173,0.013065955415061413,0.05056966083931702,-21.0,Neutral
naive_100ul_left_indole_100uM,5.9,428,no,f,23.320999999999998,0.9096085541616504,0.31906614785992216,0.4708171206225681,0.3566877025022057,25.5,0.007874015748031496,0.07412416562205615,0.09559669771949453,-0.022321428571428548,0.03222730739893208,41.98204166666665,0.8156167468162148,0.43492769744160176,0.6312569521690767,0.2939035295419669,1.0,-0.043478260869565216,0.02595080382261683,-0.08313329293274885,-0.036796536796536834,0.042698094891396636,18.661041666666648,-0.17872999065224338,0.01047078749246455,-0.014475108225108288,-0.05135227661759671,-0.04817336179943932,-24.5,Neutral
naive_100ul_left_indole_100uM,5.3,466,no,m,10.222125,0.5465109800042222,0.32091212458286983,0.20745272525027808,0.454532389337904,445.0,-0.02608695652173913,-0.026288589233587126,0.044670523357025815,0.05447941888619856,-0.008167212938584691,7.28,0.7594774523258723,0.6126878130217028,0.5342237061769616,0.2189125678315492,246.5,0.014814814814814815,-0.2222958999679141,0.10871675241076206,-0.013638109873223224,0.05704352663051038,-2.942125,0.06404622905373625,0.06521073956909508,-0.06811752875942179,0.04090177133655395,-0.19600731073432695,-198.5,Neutral
naive_100ul_left_indole_100uM,5.5,466,no,m,4.430375,0.8732485306981357,0.5606229143492769,0.6134593993325917,0.2811673278369281,156.0,-0.03667481662591687,-0.05538565706847276,-0.17556196250007938,-0.0035197777990613743,0.039861751152073736,13.125999999999998,0.8313295980009037,0.8081201334816462,0.5200222469410456,0.2537942193900704,166.5,0.037333333333333336,0.003993236629674324,-0.10646587095613293,-0.13450925378661105,0.10383590999540793,8.695624999999998,0.06909609154394646,0.06397415884333417,-0.13098947598754968,0.0740081499592502,0.05937889369814709,10.5,Neutral
naive_100ul_left_indole_100uM,7.2,45,no,f,6.6361250000000025,0.3910111576006424,0.3414905450500556,0.4327030033370412,0.4793701116251076,382.5,-0.0041841004184100415,-0.031071565959581608,-0.02877466744136248,0.03781512605042015,0.18482269503546106,10.263,0.403481853823324,0.3626251390433816,0.557285873192436,0.5094440125985372,188.0,-0.029288702928870293,-0.05121242761703548,0.09689244320282536,-0.04864031398934682,0.06907894736842107,3.6268749999999983,0.12566711064418784,-0.11574374766703995,-0.08645544003976696,-0.02510460251046025,-0.020140861657453882,-194.5,Neutral
naive_100ul_left_indole_100uM,7.0,45,no,f,1.5119999999999998,0.4699339766192409,0.4552529182879378,0.7181767648693719,0.30872215441134504,900.0,-0.044585987261146494,-0.019834927446345636,-0.4699339766192409,-0.006666666666666654,-0.5641025641025641,13.492333333333333,0.6659023857792662,0.6635150166852057,0.567853170189099,0.3183801751483454,1.0,-0.015089163237311385,0.007213670388280358,-0.05901617965845408,-0.00307912369193708,0.07657986904218061,11.980333333333332,0.4109177969607869,0.6406824331447447,0.0035875429747295744,0.029496824023835112,0.02704859783462599,-899.0,Neutral
naive_100ul_left_indole_100uM,7.3,80,no,f,11.739208333333336,0.5839912236493279,0.7135706340378198,0.4872080088987764,0.29178775457535183,11.5,0.0581039755351682,-0.02341124850764431,0.014544463044239175,0.03635237594775165,0.11480313917052433,9.31475,0.5625601131894163,0.8503893214682982,0.5011123470522804,0.2979404709029409,1.0,0.0070126227208976155,-0.0244382247442243,0.02422198731247982,0.045575437105582095,-0.02822256540861762,-2.424458333333336,0.009677524268240643,-0.14302570457914196,0.009223061157830448,-0.05109135281427058,-0.0010269762365799906,-10.5,Neutral
naive_100ul_left_indole_100uM,6.1,80,no,m,31.06875,0.6589299976535408,0.3996664813785437,0.38632573652028906,0.3116078998359045,1.0,-0.04326923076923077,-0.0799547191971387,-0.03161835279139413,-0.16696385151564275,-0.09670040601589758,1.94,0.6434067808766398,0.5680933852140078,0.5997776542523624,0.26893347877074386,226.0,0.012658227848101266,-0.1179036992949848,-0.008170620481933729,-0.05940170940170941,0.004352178265221718,-29.12875,0.0234477323094604,0.1010525842811193,0.10756214211393332,0.05592745861733203,-0.0379489800978461,225.0,Neutral
naive_100ul_left_indole_100uM,7.3,115,no,f,18.79616666666667,0.7001086340834022,0.7015590200445434,0.6185968819599109,0.2089387055267636,106.5,-0.04050632911392405,0.09982099251007304,0.04267625097212635,-0.015002985189607687,0.08960470963974587,20.57,0.6564797205025394,0.8921623123957755,0.6559199555308505,0.19478144539910408,1.0,0.012487992315081652,0.009572346329124626,-0.08621571369063019,0.030703859301973564,0.06248150256118384,1.7738333333333287,-0.12889196466275654,-0.02712320707856204,0.04570684449158125,0.0529943214290057,-0.0902486461809484,-105.5,Neutral
naive_100ul_left_indole_100uM,6.4,115,no,m,13.116875,0.6429379423246356,0.4482758620689655,0.4354838709677419,0.4103828787377519,99.5,0.007194244604316547,-0.08370334409202007,-0.16416701720934754,-0.034644582470669434,-0.0008689545167779866,8.796666666666667,0.7720272679222441,0.7102335928809789,0.4949944382647386,0.278592360379563,295.0,0.03414634146341464,-0.0508428496685801,-0.04499535538386146,-0.08512800965631158,-0.021159691372457327,-4.320208333333333,0.11917166182548608,-0.02029073685567934,-0.05048342718564215,0.02695209685909809,0.03286049442343997,195.5,Neutral
naive_100ul_left_indole_100uM,5.5,150,no,m,3.8585,0.8417223012599933,0.6829810901001112,0.42380422691879865,0.23402219970078336,54.0,0.032786885245901634,-0.17875957779562168,0.3222699703775961,-0.013384449825127764,-0.029336432464147518,13.3725,0.8401658194170403,0.8148971650917176,0.5580878265703169,0.2325633612236801,43.5,0.03421052631578948,-0.002603086944621413,-0.046160906379166255,-0.026360491156547483,0.034061870546853834,9.514,-0.3684308767567624,0.06339830301100136,-0.01297604133141972,0.0014236410698878488,0.17615649085100027,-10.5,Neutral
naive_100ul_left_indole_100uM,5.9,150,no,m,11.592666666666664,0.6168123574722855,0.4569205113952196,0.4930516953863258,0.3868791666986876,10.0,-0.0029325513196480947,-0.029407537317008518,-0.011365979057301079,-0.091124871001032,0.1081558087688878,6.01425,0.6931913724100579,0.6471897607122983,0.454646633277685,0.34291836710662976,427.5,0.018433179723502304,0.01950042914026029,0.014046343817593288,-0.10273405136702568,-0.08451641526175685,-5.578416666666665,0.02541232287489437,-0.19267222403064466,-0.01160918036599369,0.0213657310431504,0.0489079664572688,417.5,Neutral
naive_100ul_left_indole_100uM,6.4,450,no,f,59.18845833333333,0.4990280737139245,0.3092324805339266,0.4849833147942158,0.3329812889258517,125.0,0.0,0.026894631464719262,-0.05332919896375071,-0.05555555555555558,0.07852564102564108,11.218833333333333,0.6627084395752944,0.7096774193548387,0.3793103448275862,0.2963517475065468,168.0,0.025423728813559324,0.0216238309760014,0.024339096822865947,0.04903581267217627,0.044572927116884035,-47.96962499999999,0.07766829578661666,-0.033952713908757044,0.10459136822773184,0.025423728813559324,-0.00527080048871786,43.0,Neutral
naive_100ul_left_indole_100uM,7.2,450,no,f,28.121208333333332,0.5328393136817386,0.4137931034482759,0.6434927697441601,0.42203876818388014,320.5,0.005076142131979695,-0.011786058703819213,-0.0369617091728644,-0.1159554730983302,0.07185374624482094,10.34275,0.6674718416614179,0.7758620689655172,0.6557285873192435,0.2095109215667139,56.5,0.028416779431664405,0.01583689287359646,0.056892969438901986,-0.04588036944729512,0.027538188454711343,-17.778458333333333,0.09385467861176637,-0.0443155577901096,0.07007510365103507,0.023340637299684712,0.027622951577415674,-264.0,Neutral
naive_100ul_left_indole_100uM,7.3,485,no,f,5.7415,0.5028565987847522,0.39466370205669815,0.6703724291272929,0.3837828990411662,558.5,0.05617977528089888,-0.013831305714668618,0.28368942087215515,-0.1479229989868288,-0.09305588028992284,12.082999999999998,0.6157754808378345,0.6457174638487208,0.7658509454949944,0.2950922316708097,257.0,0.01946902654867257,-0.05310258739804175,0.0199798743902524,-0.04743281187324508,0.05055821371610841,6.341499999999997,-0.2637095464819028,0.14361409400603126,0.10049018711358372,-0.036710748732226316,-0.03927128168337314,-301.5,Neutral
naive_100ul_left_indole_100uM,5.5,485,no,m,49.81133333333333,0.6408172913752718,0.15063924402445802,0.8076709282934964,0.3361192635416888,1.0,-0.022222222222222227,0.04161870868998452,0.1344747230014781,-0.10721343873517786,-0.03879830917874394,29.622083333333336,0.6118561011568974,0.4555061179087875,0.6323692992213571,0.28487311290927,112.0,0.03875968992248062,-0.010008478278382249,-0.01726554293898319,-0.09171882522869523,0.01166948793906053,-20.189249999999994,-0.1517402659404613,0.05046779711780447,0.015494613506482626,0.06098191214470285,-0.05162718696836677,111.0,Neutral
naive_100ul_left_indole_100uM,6.9,530,no,f,30.753166666666665,0.6956336504071284,0.2474972191323693,0.8209121245828699,0.38081969847191977,260.5,0.0036101083032490976,0.03980083175468396,-0.12205631030905227,0.19153372953810865,0.09635550971291053,10.696791666666666,0.8487028734240922,0.6729699666295884,0.6312569521690767,0.20894547427050492,36.5,0.04,-0.058523420283404175,0.2769214121770828,-0.013736263736263743,0.05550343964978111,-20.056375,0.3989777224861351,-0.040852070063129416,-0.2052699932743724,0.0363898916967509,-0.09832425203808813,-224.0,Neutral
naive_100ul_left_indole_100uM,6.7,530,no,m,32.967,0.4891210810929265,0.4708171206225681,0.7509727626459144,0.3033547836317476,402.5,-0.013333333333333334,-0.015504754824778644,-0.05707063277126623,-0.08843053579895682,-0.03586033750905898,2.9102500000000004,0.5679790206735007,0.6690767519466073,0.6585094549499444,0.2993994598222834,900.0,0.015197568389057753,-0.01287728689361578,-0.5679790206735007,-0.08553263842685001,-0.4305901911886949,-30.05675,-0.5109083879022345,-0.3947298536796359,0.002897897372106814,0.02853090172239109,0.0026274679311628635,497.5,Neutral
naive_100ul_left_indole_100uM,6.5,30,no,m,3.0706666666666664,0.5763235583663521,0.18298109010011124,0.5962180200222469,0.4751758848209329,3.5,-0.03448275862068965,-0.025393608464480574,0.06777467557748296,0.012698412698412764,-0.1365628042843232,5.2029999999999985,0.4800688747627592,0.2515303283249861,0.6032276015581525,0.5968081351231376,900.0,0.17647058823529413,-0.02361482465012333,-0.4800688747627592,0.0267857142857143,-0.5132743362831859,2.132333333333333,-0.5478435503402421,-0.37671153199886265,0.014087301587301537,0.21095334685598374,0.0017787838143572476,896.5,Neutral
naive_100ul_left_indole_100uM,5.2,65,no,f,10.890291666666664,0.576119812793824,0.553392658509455,0.3743047830923248,0.4401537316284418,10.0,0.007299270072992701,-0.09998723564624856,-0.04297969187537632,-0.025646490480250084,0.09623388829215897,15.318291666666667,0.6535422062626969,0.5989988876529477,0.3025583982202447,0.38871545543372,69.0,-0.01140684410646388,-0.09432539523686644,-0.1323376871345735,-0.06327356853672644,0.012953793443315431,4.428000000000003,-0.08935799525919719,-0.08328009484884354,-0.03762707805647636,-0.01870611417945658,0.005661840409382128,59.0,Neutral
naive_100ul_left_indole_100uM,5.9,100,no,f,19.212833333333336,0.6278557231358484,0.20800889877641826,0.7002224694104561,0.4619836240262878,353.0,0.01492537313432836,0.002855170118921891,-0.006987704270919215,0.09387997623291736,-0.024247491638795915,9.85475,1.1094706541562382,0.6220122290161201,0.6520289049471929,0.17590173117299782,77.0,0.0,0.07758535294713131,0.49796085065964,-0.08192090395480227,-0.04907807042962376,-9.358083333333337,0.5049485549305592,-0.024830578790827847,-0.17580088018771964,-0.01492537313432836,0.07473018282820942,-276.0,Neutral
naive_100ul_left_indole_100uM,6.0,100,no,m,30.80258333333333,0.5851309548054978,0.25528364849833146,0.7252502780867631,0.4387823569516277,213.0,-0.0873015873015873,0.030767179745322063,-0.0404827815258445,-0.030529990479213013,0.015711702724608756,3.0809166666666665,0.7291098364867766,0.4527252502780867,0.7658509454949944,0.2958548587752582,178.5,0.006329113924050633,0.03667041879725552,-0.17395691104346656,0.02695990065296644,0.04753146846232187,-27.721666666666664,-0.13347412951762205,0.03181976573771311,0.05748989113217945,0.09363070122563794,0.0059032390519334595,-34.5,Neutral
naive_100ul_left_indole_100uM,5.0,145,no,m,27.430958333333336,0.6409272345865326,0.21468298109010006,0.25361512791991103,0.5560563004762537,1.0,-0.07692307692307693,-0.09845945345557372,-0.04435673958649733,0.00366300366300365,0.05207603183111365,10.550416666666667,0.6251112520055389,0.3131256952169077,0.4187986651835373,0.5457593408551041,174.5,-0.015037593984962403,0.055486060907622536,-0.056841655517794624,-0.06321741588917162,-0.10848393574297194,-16.88054166666667,-0.012484915931297295,-0.16055996757408558,-0.06688041955217527,0.06188548293811452,0.15394551436319626,173.5,Neutral
naive_100ul_left_indole_100uM,6.5,145,no,f,18.876041666666666,0.8663921314303639,0.2541713014460512,0.7030033370411568,0.3449572094247151,419.5,0.013986013986013986,-0.09988603509369988,0.11157575915055018,-0.059036439227194926,0.03418954202244018,27.70275,0.6078329699032041,0.5628476084538376,0.6484983314794216,0.3365490454495008,22.0,0.03494176372712146,0.02251135435467156,-0.1429977118300506,-0.04075839893558048,-0.03627167630057804,8.826708333333336,-0.2545734709806008,-0.07046121832301823,0.018278040291614443,0.02095574974110748,0.12239738944837145,-397.5,Neutral
naive_100ul_left_indole_100uM,6.1,180,no,f,13.541666666666664,1.194931161407644,0.6405119643850863,0.38898163606010017,0.1842328590404179,11.0,-0.011267605633802821,0.005544773203467246,-0.009940622286261249,-0.0144116690077693,0.08920424921793535,21.004541666666668,0.8056802504572862,0.8414905450500556,0.5478309232480534,0.2452524098682016,14.5,0.026200873362445413,-0.032293866412823384,-0.13432875355867036,-0.026342906211239383,0.1015282494597098,7.462875000000004,-0.12438813127240912,0.01232400024177445,-0.011931237203470084,0.037468478996248236,-0.03783863961629063,3.5,Neutral
naive_100ul_left_indole_100uM,6.6,255,no,f,13.6485,0.6678666939055163,0.4432703003337041,0.5956618464961068,0.3577379127075592,300.0,-0.017811704834605598,0.07481230826268426,0.07187330025996241,-0.006036269430051866,-0.05034548303408598,24.56379166666667,0.669899418364792,0.6056729699666296,0.71412680756396,0.2883208869277359,189.5,0.0077279752704791345,0.03726184451424164,-0.09559431793026564,-0.005685836056801008,-0.04007639791937584,10.91529166666667,-0.16746761819022804,0.010269085114710141,0.000350433373250858,0.02553968010508473,-0.03755046374844262,-110.5,Neutral
naive_100ul_left_indole_100uM,6.2,255,no,f,7.397708333333334,0.7994497040858498,0.6290322580645161,0.4922135706340378,0.25462394893524365,126.0,-0.030075187969924814,0.11188597624435437,-0.18509488462710744,-0.08705369773100208,0.1797278465447988,8.268333333333333,0.9930601739402586,0.728587319243604,0.4538375973303671,0.21972446376958765,77.5,0.04735376044568245,-0.04095139241716428,-0.14076454580504516,-0.032257061092447414,0.01819678379856482,0.8706249999999986,0.04433033882206228,-0.16153106274623402,0.05479663663855466,0.07742894841560727,-0.15283736866151865,-48.5,Neutral
naive_100ul_left_indole_100uM,5.9,290,no,f,10.273666666666664,0.6145997952633329,0.1991101223581757,0.1657397107897664,0.4919309989987046,1.0,-0.02564102564102564,0.04613106710988157,-0.028580460978734238,0.029605263157894742,-0.14704754601226994,5.5,0.7418082179844252,0.5958866036687048,0.4346859366314619,0.2796911989811504,274.5,0.037694013303769404,0.03001717819310845,-0.0365138829598467,-0.025444089960218963,0.0431172149473012,-4.773666666666664,-0.007933421981112462,0.19016476095957116,-0.055049353118113716,0.06333503894479504,-0.016113888916773116,273.5,Neutral
naive_100ul_left_indole_100uM,5.7,290,no,f,10.74825,0.5111438411875399,0.7191323692992213,0.4282536151279199,0.3974494302997276,249.0,0.0,0.013895400983394923,0.16249794474756424,0.02000000000000001,0.21440586327045533,19.06275,0.5720893346135146,0.6824249165739711,0.28698553948832034,0.3942827237048859,303.0,0.06324786324786325,-0.06066679566576949,0.005036457216225143,-0.09138169784307744,0.030316975297279388,8.3145,-0.1574614875313391,-0.18408888797317596,-0.11138169784307746,0.06324786324786325,-0.07456219664916441,54.0,Neutral
naive_100ul_left_indole_100uM,5.8,325,no,m,17.490000000000002,0.8495054219918113,0.4852695942190106,0.5897720956086715,0.2975582472188606,78.5,0.01910828025477707,-0.08304880841635365,-0.05054523767101371,-0.01801948051948049,0.08234208367514351,8.325791666666667,1.593443680019141,0.6707452725250278,0.5695216907675195,0.15316385070727914,121.0,0.016574585635359115,0.02747379487170698,0.2983982962944909,0.005953834880312647,0.029047222020155694,-9.164208333333336,0.3489435339655046,-0.05329486165498781,0.023973315399793138,-0.002533694619417954,0.11052260328806064,42.5,Neutral
naive_100ul_left_indole_100uM,6.8,325,no,f,12.213958333333332,1.0397940473768574,0.4838709677419355,0.4805339265850945,0.2309037127965252,106.0,0.053406998158379376,-0.1003148774319289,0.17987571745494968,-0.06032488911866341,0.05672536530535782,22.7715,0.7855296264054092,0.7159533073929961,0.6764869371873263,0.20502521172090185,1.0,-0.014755959137343929,-0.03098805641711,-0.17909277222921005,-0.042742708687718456,0.11564375391185895,10.557541666666667,-0.3589684896841597,0.05891838860650112,0.017582180430944956,-0.0681629572957233,0.0693268210148189,-105.0,Neutral
naive_100ul_left_indole_100uM,5.8,360,no,m,40.82850000000001,0.4152764640119809,0.2397107897664071,0.5261401557285873,0.5989510861430094,315.5,-0.0036101083032490976,-0.12352643974850347,-0.055612210862758193,-0.02382441872588892,0.07775559525060427,34.49325,0.5724472429207493,0.41212458286985537,0.6963292547274751,0.3215667475142628,14.0,0.0171990171990172,-0.026162765428614617,-0.08015178316912341,-0.06606280193236719,-0.05271750050231061,-6.335250000000008,-0.02453957230636522,-0.13047309575291488,-0.04223838320647827,0.020809125502266296,0.09736367431988883,-301.5,Neutral
naive_100ul_left_indole_100uM,5.9,395,no,m,8.93,1.3522838192763849,0.26418242491657395,0.5072302558398221,0.2262607258113641,58.5,0.00303951367781155,-0.0015231995582478677,0.12844353916371,0.03377679231337771,0.040808150183150205,22.74345833333333,0.5103652148787206,0.3298109010011123,0.5906562847608454,0.42538574957478337,154.0,0.10344827586206896,-0.02243459791197111,0.02158987471412,0.003059440559440574,-0.03495609011072925,13.81345833333333,-0.10685366444959002,-0.07576424029387946,-0.03071735175393714,0.1004087621842574,-0.020911398353723243,95.5,Neutral
