animal_ID,treatment_odor,larvae_length_mm,minutes_past_L,starved,sex,median_conc,median_speed,time_move,time_wall,bins_per_distance,discovery_time,cd_move,cd_speed,c_speed,cd_turn,c_turn
170501-01-top,naive_100ul_left_food_05percent,5.7,415,1day,m,30.733083333333333,0.5457781607640699,0.44883203559510565,0.47552836484983313,0.48300453252455794,86.0,0.028225806451612902,0.028376846711187342,-0.030032926738389087,-0.003807664144495959,0.08564412414980338
170501-02-bottom,naive_100ul_left_food_05percent,5.3,451,1day,f,26.45891666666667,0.6039635833601378,0.26084538375973304,0.5111234705228032,0.5247236921494369,1.0,-0.015267175572519083,-0.002538122834767509,-0.021939722234071257,0.11214081715917701,0.1761500240423144
170501-02-top,naive_100ul_left_food_05percent,5.4,451,1day,m,19.642,0.48001361960414785,0.48747913188647746,0.48636616583194214,0.5468210553690793,179.0,-0.018276762402088774,-0.04853940175792759,-0.053122623351774145,-0.1291052918712493,0.0009422533315385784
170504-01-bottom,naive_100ul_left_food_05percent,5.4,355,1day,m,10.915333333333333,0.7728697727965266,0.7443023902167871,0.4357976653696498,0.27162144368003793,1.0,-0.017214397496087636,0.047554423442233595,0.28058031168800524,-0.014326310632043093,-0.011128868792391056
170504-01-top,naive_100ul_left_food_05percent,5.9,355,1day,f,22.542125,0.6533199888872049,0.6635150166852057,0.43325917686318133,0.39288046976269475,1.0,0.027818448023426062,-0.02210468562733181,-0.04221893814259525,-0.0964970995091477,0.027295553560145014
170504-02-bottom,naive_100ul_left_food_05percent,5.0,401,1day,m,33.141666666666666,0.7298322818340894,0.6913236929922135,0.4371523915461624,0.37073118125462484,5.0,-0.022280471821756225,0.004984747063931594,0.011472474583420933,-0.04857358905616277,0.013976288189694486
170504-02-top,naive_100ul_left_food_05percent,5.3,401,1day,m,16.55020833333333,0.6161628021221611,0.6190211345939933,0.27085650723025584,0.41955301377597376,64.5,0.00723589001447178,-0.0281005997157604,-0.06835081849609415,-0.036485037364699546,0.03065770396731249
170504-03-bottom,naive_100ul_left_food_05percent,5.9,437,1day,m,16.748916666666666,0.6323769909882165,0.739154616240267,0.4949944382647386,0.3223435650086785,83.5,0.01662049861495845,0.007285554563019825,-0.07714653857070519,0.04672065088076138,0.007087166438311476
170504-03-top,naive_100ul_left_food_05percent,6.0,437,1day,f,26.882916666666667,0.715964574311516,0.7424916573971079,0.41546162402669634,0.31547709076274116,18.5,-0.0012453300124533001,0.011912080993028429,-0.12966809925623668,-0.08125209364648078,0.0709366568161377
170504-04-bottom,naive_100ul_left_food_05percent,5.1,473,1day,m,32.81666666666666,0.9029874183384535,0.7452725250278087,0.3114571746384872,0.23239984542470438,14.0,0.016181229773462782,-0.0427435069700246,-0.03290863483681772,-0.05724103251759971,0.07386682312438131
170504-04-top,naive_100ul_left_food_05percent,5.1,473,1day,f,17.047,0.6397259525384009,0.7630700778642937,0.3743047830923248,0.36504827401617707,306.0,0.05345911949685535,-4.395401462020665e-06,-0.0065594823134570435,-0.012495661228740018,0.07198511384333772
170505-01-bottom,naive_100ul_left_food_05percent,5.8,350,1day,f,29.551,0.48187515932505004,0.5097276264591439,0.46581434130072263,0.5042993158054964,246.5,-0.018315018315018316,0.03216943825927976,-0.00046645085475888193,-0.011999355739289175,0.02451540556415871
170505-01-top,naive_100ul_left_food_05percent,5.6,350,1day,m,30.073500000000003,0.7589442507083161,0.4866518353726363,0.6802002224694105,0.39822534866090886,67.0,-0.0017825311942959,0.014216733068532106,-0.18445781240890224,-0.03084646670055924,0.1759803725482353
170505-02-bottom,naive_100ul_left_food_05percent,5.9,385,1day,f,28.3055,0.5902674334061101,0.19177320733740968,0.35630906058921624,0.5530697636731319,279.0,0.08074534161490683,0.0628502908789923,-0.06377399238489911,0.009785647716682222,0.02215482677084407
170505-02-top,naive_100ul_left_food_05percent,5.7,385,1day,f,22.784291666666665,0.7418128155417226,0.60734149054505,0.5161290322580645,0.323217235351044,1.0,0.014084507042253521,-0.01735339127700264,0.0068086407445936414,-0.025925925925925908,0.03772557598826687
170505-03-bottom,naive_100ul_left_food_05percent,4.8,418,1day,f,15.4555,0.7683379824946737,0.39599555061179087,0.2814238042269188,0.4665694765665612,3.0,0.065,-0.03332794806307415,0.019667767753834164,0.03321533478948557,-0.07052765563526958
170505-03-top,naive_100ul_left_food_05percent,5.3,418,1day,m,12.249875,0.6301170722770774,0.3520578420467186,0.6351501668520578,0.4392449425292895,37.0,-0.01639344262295082,-0.06579612983332261,-0.021177181363325914,-0.024301075268817196,0.0882098843857197
170505-04-bottom,naive_100ul_left_food_05percent,5.2,465,1day,f,29.72808333333333,1.5309502037982796,0.4508060033351862,0.5264035575319622,0.21946005456072468,6.5,-0.009107468123861567,0.18350673035561882,-0.08724781042671559,0.03591526863452965,0.05602975455916631
170508-01-bottom,naive_100ul_left_milliQ_water,5.6,419,no,f,28.93775,0.7655044840341513,0.26362625139043383,0.42936596218020023,0.4045022415518402,7.5,-0.005681818181818182,0.022618723020116027,-0.04986745884107102,-0.03464083938660212,-0.05736067862128208
170508-01-top,naive_100ul_left_milliQ_water,5.2,419,no,m,51.803875000000005,0.5295807948377422,0.3442714126807564,0.4638487208008899,0.5266970227916922,138.5,-0.020172910662824207,-0.029066548294397032,-0.153575370352446,0.026653373213692266,-0.08127421711236743
170508-02-bottom,naive_100ul_left_milliQ_water,5.3,453,no,f,16.221500000000002,0.6171045097369547,0.2409571508069004,0.39176405119643853,0.5051932164626219,1.5,-0.12949640287769784,0.1289844808182402,0.16743857800166728,0.12438806127283253,-0.05854978354978352
170508-02-top,naive_100ul_left_milliQ_water,6.2,453,no,m,3.3773333333333335,0.4885880570694881,0.2864293659621802,0.8481646273637374,0.4293451613613484,478.0,-0.061224489795918366,-0.03214284254983946,0.1665521726840944,-0.21488294314381273,-0.10436270316509838
170508-03-bottom,naive_100ul_left_milliQ_water,6.8,487,no,f,30.607374999999998,0.4432203986848073,0.28420467185761955,0.8720800889877642,0.357304642427679,338.5,-0.012121212121212121,-0.06448033022820698,0.0654761065936984,0.019947834392564534,0.05480829666876175
170512-01-bottom,naive_100ul_left_milliQ_water,7.2,279,no,f,2.0997916666666665,0.34284349945777526,0.42102335928809786,0.7886540600667408,0.3898093101958576,280.0,0.010752688172043012,-0.25170083222585315,0.1289608677343274,-0.038621646623496764,-0.13229211239480815
170512-01-top,naive_100ul_left_milliQ_water,7.2,279,no,f,37.436125000000004,0.434461006312794,0.5745272525027809,0.5333704115684094,0.36895300931450753,22.5,-0.036312849162011177,0.0191312790010279,-0.1027104344612681,0.02443064182194621,0.0194304010785305
170512-02-bottom,naive_100ul_left_milliQ_water,6.2,324,no,f,2.575125,0.43913858177253173,0.38598442714126807,0.553392658509455,0.4357293683872551,789.5,0.10144927536231885,-0.07559832327130167,0.20504352779507318,0.037917374080362165,-0.34740626605033387
170512-02-top,naive_100ul_left_milliQ_water,7.3,324,no,f,20.175,0.42184684379533294,0.23735408560311283,0.34463590883824347,0.5891120049240149,86.5,0.049773755656108594,0.134315138102928,0.06534910764266716,-0.08185550082101811,0.07375621890547268
170512-03-bottom,naive_100ul_left_milliQ_water,6.6,360,no,m,37.667500000000004,0.5515321084222279,0.25305895439377085,0.5122358175750834,0.47308300765313377,38.0,-0.014388489208633094,0.07963908290357269,-0.047088784805216055,-0.029714759020551818,0.06956452129362795
170512-03-top,naive_100ul_left_milliQ_water,5.3,360,no,m,7.489166666666666,0.7399309667623702,0.25583982202447164,0.5862068965517241,0.37190415785885805,6.0,-0.02830188679245283,-0.3308361194258925,-0.1303295462388513,-0.06822837801727982,0.01589912280701755
170512-04-bottom,naive_100ul_left_milliQ_water,6.3,397,no,f,8.910458333333334,0.5434229179242172,0.4977753058954394,0.550055617352614,0.3864028537010405,2.0,-0.005780346820809248,0.024558981116075906,-0.09365360846431897,-0.09402566158781073,0.08630049332259992
170512-04-top,naive_100ul_left_milliQ_water,7.0,397,no,f,2.0001249999999997,0.4306129498168697,0.28809788654060065,0.6985539488320356,0.4934623755821274,613.0,0.06521739130434782,-0.03730273139514512,-0.11090971197704502,-0.17204556241101088,0.03441629955947134
170512-05-bottom,naive_100ul_left_milliQ_water,6.1,436,no,f,9.310416666666667,0.7600974432685563,0.6824249165739711,0.41546162402669634,0.23840719871016608,9.5,0.004497751124437781,0.04633976351383984,0.014464142248686085,-0.024375112389857956,0.03926792764431142
170512-05-top,naive_100ul_left_milliQ_water,6.6,436,no,m,3.2870833333333334,0.3563754915801699,0.42936596218020023,0.4360400444938821,0.5224439004584909,124.0,-0.006711409395973154,-0.034366928531292085,0.10943801647626106,-0.12936936936936938,-0.21804623415361674
170512-06-bottom,naive_100ul_left_milliQ_water,6.1,477,no,m,56.342125,0.4348197220200617,0.16240266963292546,0.7880978865406006,0.3902033097951595,7.0,0.0,0.05126586242722708,0.15726585707104485,0.14018691588785048,0.04685408299866134
170512-06-top,naive_100ul_left_milliQ_water,6.8,477,no,f,14.400666666666666,0.6579079716607051,0.7669632925472748,0.4810901001112347,0.2954954653277748,12.5,0.011464968152866241,-0.02286574813051978,0.02645278829003639,-0.04812511360980548,0.05754757621062767
170515-01-bottom,naive_100ul_left_food_05percent,6.7,419,no,f,28.724583333333335,0.44415345260790223,0.3253615127919911,0.42157953281423804,0.4852222862006925,91.5,0.08021390374331551,0.012000090919824014,0.007200752244278408,-0.023025558369790422,0.006623472010912346
170515-01-top,naive_100ul_left_food_05percent,6.7,419,no,f,4.307541666666666,0.4188136031540489,0.6084538375973304,0.5339265850945495,0.4171610484833338,29.0,-0.02,-0.13328708808484102,0.1530673419857092,-0.19634520474856615,0.20538979788257938
170515-02-bottom,naive_100ul_left_food_05percent,6.5,455,no,f,24.023125,0.6408585133934875,0.3659621802002225,0.5617352614015573,0.28819839149817833,193.5,-0.022935779816513763,0.0611280820138681,-0.2208617991849292,-0.0036842880902756003,0.10520833333333329
170515-02-top,naive_100ul_left_food_05percent,6.0,455,no,m,12.798583333333333,0.7102332429861832,0.41768631813125695,0.5967741935483871,0.3695203348332727,307.0,0.029333333333333333,0.09266358378511541,0.047224544730132045,-0.09710755565677848,-0.03979046693956845
170517-01-bottom,naive_100ul_left_food_05percent,6.0,95,no,f,65.23608333333334,0.6053467816716328,0.3140633685380767,0.5714285714285714,0.3583481918510519,181.5,0.022857142857142857,0.06392220436881646,-0.0177006962487688,-0.005978633735175931,0.05453787457678505
170517-02-bottom,naive_100ul_left_food_05percent,6.2,130,no,f,12.946000000000002,0.5454299721730814,0.3807670928293496,0.5336297943301834,0.36041423539503775,658.5,-0.02425876010781671,-0.012627073051114324,-0.12891840240593994,0.01724338470485609,0.1945304437564499
170517-02-top,naive_100ul_left_food_05percent,6.5,130,no,f,10.342166666666666,0.5014794474565231,0.6883695047301057,0.44741235392320533,0.4160396499261841,307.5,0.050359712230215826,-0.00988065986218123,-0.07548880800924962,-0.10356994603569947,0.09683059379036929
170517-03-bottom,naive_100ul_left_food_05percent,6.0,170,no,m,2.015625,0.5667472446440852,0.1696329254727475,0.8481646273637374,0.5378042585678253,1.0,-0.04854368932038835,-0.1913270785121347,-0.04692655653654221,0.1991685563114134,-0.17178612059158133
170517-03-top,naive_100ul_left_food_05percent,5.3,170,no,m,1.9057916666666666,0.633059195600685,0.1507230255839822,0.6295884315906563,0.4500748119481726,180.0,0.0625,-0.33330988049002164,-0.2770814665325164,0.05490196078431375,-0.5724907063197026
170517-04-bottom,naive_100ul_left_food_05percent,5.6,275,no,m,42.78475,0.6638713408487829,0.042269187986651836,0.7219132369299222,0.6489288284544931,436.5,0.03571428571428571,0.16053122334119618,0.06323978338887593,-0.04342273307790556,0.03187803187803184
170517-04-top,naive_100ul_left_food_05percent,6.8,275,no,f,30.51275,0.6088086323287539,0.550055617352614,0.7675194660734149,0.3144603295397715,16.0,-0.027829313543599257,-0.07551191688242909,-0.03900140908923955,0.054923250750957664,0.032438033462515614
170517-05-bottom,naive_100ul_left_food_05percent,5.4,314,no,f,6.62125,0.6340804876331907,0.5669816564758199,0.5486381322957199,0.3369966862211512,10.5,-0.08241758241758242,-0.03954825345587576,0.17961333509427835,0.10067175294081887,0.030105631378165798
170517-06-bottom,naive_100ul_left_food_05percent,6.8,355,no,m,25.404374999999998,0.400539975822334,0.3348164627363737,0.8403781979977754,0.4354276132438648,6.5,-0.025,0.1474927635239729,0.014224026596948491,-0.028298936835522204,0.09519781478544365
170517-06-top,naive_100ul_left_food_05percent,4.8,355,no,f,25.870874999999998,1.805629414946551,0.7185761957730812,0.24694104560622915,0.15559722503046877,12.5,0.012485811577752554,0.19802839091836288,-0.5057538818215488,-0.04690479872171538,0.10581783908833858
170517-07-bottom,naive_100ul_left_food_05percent,5.8,405,no,f,1.7975416666666666,0.6068856818845965,0.3882091212458287,0.5027808676307007,0.3630659433324943,634.5,-0.04390243902439024,0.07554291107230815,-0.07160923761517157,-0.03185199313370202,0.0991478255400774
170517-07-top,naive_100ul_left_food_05percent,5.6,405,no,m,28.936666666666667,0.7364921541715469,0.3414905450500556,0.6535038932146829,0.3799969721696026,187.0,-0.02564102564102564,0.051422888672949196,-0.02695946639859459,-0.007309941520467822,0.054959427717275244
170518-01-bottom,naive_100ul_left_food_05percent,6.0,355,no,f,3.045,0.5692119975862692,0.5291828793774319,0.5842134519177321,0.38108557442185115,389.5,-0.013071895424836602,0.0017821540475351227,0.008774655543299703,0.06866054261909849,0.008293838862559244
170518-01-top,naive_100ul_left_food_05percent,5.4,355,no,m,1.1028333333333333,0.5285925516616191,0.14238042269187987,0.8648498331479422,0.4430544524155193,900.0,0.3333333333333333,-0.7134405537866226,-0.5285925516616191,-0.3333333333333333,-0.58984375
170518-02-bottom,naive_100ul_left_food_05percent,7.1,390,no,f,1.509375,0.4334527305270907,0.20022246941045607,0.7658509454949944,0.387556716664814,900.0,-0.15384615384615385,-0.3016985449365628,-0.4334527305270907,-0.012121212121212144,-0.5722222222222222
170518-02-top,naive_100ul_left_food_05percent,6.4,390,no,f,1.0539166666666666,0.3771226199295427,0.2056698165647582,0.9321845469705392,0.3994984233950436,900.0,0.1111111111111111,0.07237598692440539,-0.3771226199295427,0.0,-0.5
170518-03-bottom,naive_100ul_left_food_05percent,7.2,425,no,f,24.418125000000003,0.3463724779993578,0.26529477196885426,0.5055617352614016,0.5767454615587408,50.0,-0.039647577092511016,0.03682278522925975,0.16840352394427555,-0.0003887420307883138,-0.06417543264336617
170518-03-top,naive_100ul_left_food_05percent,6.3,425,no,m,7.510833333333332,0.5451109210592644,0.49081803005008345,0.6444073455759599,0.39799830826318927,148.5,0.025806451612903226,-0.06813261511052571,0.00976803680394056,-0.020367362239160358,-0.0016119765066393565
170518-04-bottom,naive_100ul_left_food_05percent,6.1,460,no,m,44.81525,0.3543890314119549,0.3325905292479109,0.35821727019498606,0.42992658887395535,7.5,0.007481296758104738,0.022006942515111483,0.012532270000323087,0.006866013234489321,-0.011544245228455763
170518-04-top,naive_100ul_left_food_05percent,6.2,460,no,m,41.77833333333333,0.4757714929487189,0.17797552836484984,0.8242491657397107,0.3078695351332146,68.5,0.0,-0.049001601968192254,0.017710390885675942,-0.08737864077669899,0.023653349234744603
170519-01-bottom,naive_100ul_left_food_05percent,4.8,300,no,m,35.74104166666666,0.5483208789544518,0.26307007786429365,0.27196885428253614,0.27204811218864094,250.0,0.027586206896551724,-0.0006705121362797772,0.13906461188891928,-0.12746917987529155,-0.1322261929787681
170519-02-bottom,naive_100ul_left_food_05percent,5.8,335,no,m,2.1335,0.5583931225504225,0.13426183844011141,0.615041782729805,0.49089126773242325,3.0,0.037037037037037035,0.007123530787849219,-0.5583931225504225,-0.0357142857142857,-0.5643153526970954
170519-02-top,naive_100ul_left_food_05percent,5.5,335,no,m,3.9889166666666664,0.7252574128526684,0.41546162402669634,0.6156840934371524,0.3415851641795388,126.0,0.011320754716981131,-0.04227148964147842,-0.013786121559619668,-0.07622194371653185,-0.07911392405063294
170522-03-bottom,naive_100ul_left_food_05percent,5.9,55,no,f,28.18820833333333,0.6711643912611418,0.3197997775305895,0.5150166852057843,0.39108650352990526,1.0,0.0029498525073746312,-0.040989743868218964,-0.19941971280718196,-0.07991646362687088,0.060797992778899634
170522-03-top,naive_100ul_left_food_05percent,5.6,55,no,m,15.803583333333332,1.4790748498365174,0.5494994438264739,0.5266963292547274,0.19804678114755886,250.0,0.03273809523809524,-0.011344708835625994,0.0765932903851263,-0.09110175127466191,0.08343528260337657
170522-04-bottom,naive_100ul_left_food_05percent,6.7,90,no,f,24.32725,0.5836887713604931,0.6473859844271412,0.7085650723025584,0.25379058278273714,130.0,0.024,0.04025319072546196,-0.13500528639474807,0.029354508196721307,0.11331457345971568
170522-04-top,naive_100ul_left_food_05percent,5.7,90,no,m,30.531,1.133468878199154,0.5027808676307007,0.5361512791991101,0.22079791875682137,1.0,-0.07718120805369127,0.23233350966714994,-0.20295048206897226,-0.039784763523081246,0.10499110464175965
170522-05-top,naive_100ul_left_food_05percent,5.3,130,no,m,11.630041666666667,0.7201146924812196,0.2474972191323693,0.3770856507230256,0.4702315575948024,168.5,0.05699481865284974,-0.07048255689872818,-0.024753669992208627,-0.1436112906701142,0.14449909120068427
170522-06-top,naive_100ul_left_food_05percent,5.6,165,no,m,16.52645833333333,1.7904666395411963,0.7413793103448276,0.4933259176863181,0.15270546406672256,92.0,-0.011866235167206042,0.10434716344234873,-0.10053182406806704,-0.0995102466457482,0.04183014755197856
170522-07-bottom,naive_100ul_left_food_05percent,5.3,200,no,f,14.58925,0.7748668442483617,0.7803114571746385,0.39988876529477196,0.3174658444926406,48.5,-0.036619718309859155,-0.008704166306271133,-0.046206549227897464,-0.029144419018560908,0.00900709219858159
170522-07-top,naive_100ul_left_food_05percent,5.7,200,no,m,6.101458333333333,0.5716012627657876,0.371523915461624,0.371523915461624,0.5932937971130092,795.0,0.003952569169960474,-0.02275198886209051,-0.11231151283778118,-0.035683039620047485,-0.0485470883416968
170522-08-bottom,naive_100ul_left_food_05percent,5.9,260,no,m,1.6925,0.5357728627108184,0.1839911061700945,0.9549749861033908,0.3132485484063341,900.0,-0.2727272727272727,0.0827413998557649,-0.5357728627108184,-0.2142857142857143,-0.5709969788519638
170522-08-top,naive_100ul_left_food_05percent,5.9,260,no,m,3.017708333333333,1.1097465249228482,0.26863181312569523,0.7191323692992213,0.28885879069693887,662.0,0.03474903474903475,0.08326603404839861,0.11381014843907189,-0.059940298507462686,0.05460667577591255
170522-09-bottom,naive_100ul_left_food_05percent,7.0,300,no,f,26.147,0.9924441897794302,0.39933259176863184,0.6807563959955506,0.23274150936872612,15.5,-0.004291845493562232,0.04566652088789014,-0.19651073787899853,0.02077807250221042,0.09657536090151358
170522-09-top,naive_100ul_left_food_05percent,5.6,300,no,f,11.885541666666667,0.5825406024890833,0.3431590656284761,0.4721913236929922,0.45700669893616364,255.5,0.015384615384615385,-0.22532101185521125,0.0561526300052797,-0.15838068181818182,0.04545060658578853
170522-10-bottom,naive_100ul_left_food_05percent,5.2,335,no,f,21.4655,1.7114839675019353,0.6345939933259177,0.4710789766407119,0.15843502299944764,9.0,-0.025331724969843185,0.07437018715488874,-0.10077006435794722,-0.014566103669190422,0.11226364911262632
170522-10-top,naive_100ul_left_food_05percent,5.5,335,no,m,13.612666666666668,0.6249182043331035,0.5769872151195108,0.5875486381322957,0.4167291364420307,39.0,0.05945945945945946,-0.02951937157595419,-0.04738992081931148,-0.03499100789741183,0.029276611871713487
170522-11-bottom,naive_100ul_left_food_05percent,6.0,415,no,m,8.625333333333334,0.7163254750294422,0.4463590883824347,0.6709282934963868,0.32313098771140053,1.0,-0.010416666666666666,-0.08468533818771451,-0.09772831466952381,0.05990233315246879,0.0817277131145745
170522-11-top,naive_100ul_left_food_05percent,6.5,415,no,f,49.7025,0.9298537396818113,0.38987764182424917,0.6023359288097887,0.22485553099095984,18.0,0.0,0.07100998801333924,-0.3246546226204675,-0.06299212598425197,0.14826272793078493
170522-12-bottom,naive_100ul_left_food_05percent,6.4,450,no,f,20.706791666666668,0.5000853966947031,0.6579532814238043,0.42769744160177975,0.36621070177120113,114.0,-0.003389830508474576,0.01822412372300397,-0.07294495048421701,-0.023970398970398987,0.04885089686098654
170522-12-top,naive_100ul_left_food_05percent,6.3,450,no,m,26.003791666666665,0.9888860693511874,0.5061179087875417,0.5834260289210234,0.21541622477907293,184.5,0.014184397163120567,0.02499175514118268,0.013692395182218875,-0.06421995270916131,0.04246300290027516
170522-13-bottom,naive_100ul_left_food_05percent,5.7,487,no,f,27.2685,1.4670145878664553,0.5819899944413564,0.6403557531962201,0.147030923536125,7.5,-0.011235955056179775,0.19077284389403792,-0.44037704880858186,0.005808080808080818,0.05185119338637273
170522-13-top,naive_100ul_left_food_05percent,7.1,487,no,f,24.201166666666673,0.6235785028254079,0.38987764182424917,0.7002224694104561,0.29376837204167244,199.5,-0.05263157894736842,0.19519910941112095,-0.10695538944851968,-0.08111111111111113,0.007418539191832441
170523-03-bottom,naive_100ul_left_quinine_10mM,6.9,45,no,f,14.369333333333335,1.4570330020385829,0.7287381878821567,0.4991662034463591,0.1514225270211388,27.0,-0.006928406466512702,0.0829238582044518,0.04491665465141215,-0.015777682952848315,0.09988541843490067
170523-03-top,naive_100ul_left_quinine_10mM,5.5,45,no,m,31.87925,0.6219364206764952,0.1568409343715239,0.6557285873192435,0.4339421713273234,191.0,-0.023809523809523808,0.07784621705132322,-0.20633844807119467,-0.15456608054452642,0.07342980295566504
170523-04-bottom,naive_100ul_left_quinine_10mM,7.2,80,no,f,16.574,1.139216865797654,0.4991662034463591,0.6292384658143413,0.21381125924558075,117.5,-0.0015748031496062992,0.022951490075353354,-0.11591888042312859,-0.0774854671348928,0.07154136895516205
